date,ABCB4,ABEV3,ANIM3,AGRO3,ALPA3,ALPA4,AMAR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBSE3,BEEF3,BIDI3,BKBR3,BPAC3,BRAP3,BRDT3,BRFS3,BRSR3,BRKM3,BRML3,BTOW3,CAML3,CARD3,CCRO3,CEAB3,CIEL3,CMIG3,CNTO3,COGN3,CPFE3,CPLE3,CRFB3,CSMG3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DTEX3,ECOR3,EGIE3,ELET3,ELET3,EMBR3,ENAT3,ENBR3,ENGI3,EVEN3,EQTL3,ETER3,EZTC3,FESA4,FHER3,FLRY3,GFSA3,GGBR3,GNDI3,GOAU3,GOLL4,GRND3,GUAR3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA3,ITUB3,JBSS3,JHSF3,KLBN11,LAME3,LEVE3,LIGT3,LINX3,LLIS3,LOGN3,LREN3,LWSA3,MDIA3,MEAL3,MGLU3,MILS3,MRFG3,MRVE3,MULT3,MYPK3,NEOE3,NTCO3,OIBR3,OMGE3,PSSA3,PCAR3,PFRM3,PETR3,POMO3,POSI3,PRIO3,PTBL3,QUAL3,RADL3,RAIL3,RAPT3,RLOG3,RENT3,SANB11,SAPR11,SBSP3,SHUL4,SMTO3,SQIA3,STBP3,SULA3,SUZB3,TASA3,TCSA3,TGMA3,TAEE3,TIMS3,TOTS3,TRIS3,TUPY3,UGPA3,UNIP6,USIM5,VALE3,VIVT3,VLID3,VULC3,VVAR3,WEGE3,WIZS3,YDUQ3
2020-05-10,45,40,0,15,0,67,29,20,32,44,60,77,48,70,6,8,11,0,42,42,6,5,33,47,18,16,13,35,21,29,29,20,53,41,20,12,22,41,27,58,10,4,23,54,11,11,59,57,25,28,22,14,5,53,39,2,54,31,29,20,23,27,53,50,14,28,31,34,41,45,47,37,24,47,32,97,12,10,56,38,44,4,50,18,21,38,43,21,20,56,11,35,12,11,33,57,16,32,29,26,34,45,24,18,33,0,31,35,42,28,32,10,73,18,56,29,45,0,22,60,44,0,56,59,47,39,27,51,10,9,30,34,67,32,48,24
2020-05-17,28,41,46,24,0,52,93,17,50,47,64,75,57,86,8,49,44,0,28,23,22,15,48,66,36,8,20,68,20,25,20,33,26,13,8,9,20,52,28,93,10,24,45,33,14,14,43,40,31,46,28,53,15,37,39,9,62,37,29,20,8,30,66,84,25,33,58,20,32,36,43,44,37,59,11,54,52,3,29,27,100,9,44,24,21,14,60,24,39,37,4,32,13,32,28,78,8,28,11,28,42,14,20,27,42,55,19,41,29,23,20,45,45,18,58,14,48,24,16,40,50,0,28,42,58,37,22,62,13,11,38,31,53,34,29,57
2020-05-24,50,65,12,35,27,23,88,29,41,37,97,72,54,62,8,63,23,9,49,19,12,5,30,62,49,38,21,86,20,17,24,31,81,28,8,17,34,53,31,100,13,17,37,58,13,13,61,44,42,28,25,58,13,33,40,6,55,20,67,16,56,28,59,51,16,34,54,45,36,33,44,43,29,57,22,66,75,7,31,25,60,17,28,57,45,53,46,39,56,54,8,36,16,11,54,48,21,26,41,35,38,61,23,10,49,0,72,52,31,30,26,42,32,14,56,0,62,10,21,41,45,0,50,63,45,40,7,84,12,9,47,35,77,39,82,46
2020-05-31,63,61,28,24,0,51,88,36,57,50,79,90,61,89,14,60,22,9,47,24,100,35,70,65,43,20,25,69,28,49,33,57,69,13,11,16,100,59,73,86,24,59,64,54,8,8,97,42,45,27,54,86,36,79,48,9,59,52,100,26,38,52,58,97,27,28,63,86,54,48,86,58,53,68,42,100,35,4,100,21,78,21,33,63,36,82,54,30,42,49,9,50,25,74,32,58,32,32,28,58,38,54,39,26,64,54,23,67,23,24,30,54,40,17,79,14,67,28,50,39,61,0,55,63,100,32,21,85,13,14,90,64,84,35,56,100
2020-06-07,45,40,29,63,27,30,100,21,100,33,63,56,55,57,10,66,34,9,33,23,12,16,100,46,48,17,26,40,19,30,22,40,44,28,17,12,46,67,57,48,5,37,17,41,8,8,100,54,35,46,37,25,14,21,29,8,31,38,51,26,23,66,38,45,2,31,17,78,56,28,41,39,39,37,11,55,33,15,100,24,43,7,25,49,27,62,33,28,47,69,12,33,24,44,58,26,29,20,46,45,47,53,15,32,50,0,43,16,24,28,23,28,37,15,55,29,32,5,39,61,44,0,40,51,66,31,20,67,10,23,54,76,55,29,49,54
2020-06-14,21,54,24,30,27,61,74,10,57,37,63,61,71,60,11,58,23,9,25,15,6,11,48,43,30,14,34,27,100,38,15,27,45,42,12,22,51,46,40,55,13,41,27,35,20,20,82,55,37,19,55,40,25,41,65,15,32,43,82,14,16,43,59,76,14,25,31,63,47,44,48,33,37,41,11,71,20,16,35,22,51,13,40,46,30,47,32,27,76,43,13,39,37,55,25,33,13,22,59,26,42,45,24,37,49,19,66,23,28,24,29,14,28,15,43,59,32,15,23,21,38,0,48,46,67,29,10,56,10,15,31,46,57,25,15,43
2020-06-21,54,57,18,50,55,46,45,21,48,59,50,57,45,54,15,75,12,19,36,15,35,32,54,33,45,4,56,46,72,26,18,35,46,14,16,47,23,31,31,53,8,17,51,54,12,12,60,20,42,67,51,69,16,39,30,6,54,46,53,27,32,39,59,97,14,32,38,53,56,51,39,28,31,45,28,46,21,17,48,14,33,26,20,31,27,10,19,18,57,41,9,22,37,34,38,26,21,21,36,26,22,50,15,26,30,0,28,13,37,64,100,36,9,16,35,60,33,45,30,93,52,0,61,75,87,27,40,62,8,6,31,50,45,36,24,43
2020-06-28,89,48,36,20,56,31,57,22,37,48,63,58,41,38,11,100,82,9,30,23,12,16,57,41,50,15,27,44,55,22,11,45,28,0,17,5,40,51,29,64,13,25,58,61,12,12,74,46,59,39,83,100,15,65,20,6,38,91,54,19,74,33,58,36,12,50,59,50,96,36,35,30,100,33,11,30,17,31,58,17,36,63,17,40,25,54,33,38,62,67,7,28,26,23,47,38,22,23,42,32,19,50,19,34,53,0,64,21,32,36,48,22,71,20,42,45,31,40,10,11,39,0,74,53,100,18,13,67,9,21,48,47,52,42,33,47
2020-07-05,56,44,18,52,57,87,61,36,34,58,68,75,49,56,12,62,0,0,29,17,25,11,50,68,83,24,48,64,40,49,11,68,9,59,13,20,61,42,72,78,11,13,85,62,21,21,73,38,55,49,80,60,28,91,41,8,52,52,39,21,8,30,58,58,19,38,33,47,57,45,32,26,90,26,69,97,30,22,46,23,52,63,38,47,39,55,28,44,58,82,7,40,26,69,52,20,31,20,43,30,20,48,41,23,37,20,75,26,19,32,18,22,5,16,47,15,23,31,15,53,60,0,65,93,54,33,18,42,8,6,41,88,55,33,25,32
2020-07-12,48,78,25,21,87,24,80,16,41,58,53,55,51,61,18,59,62,0,36,22,6,11,61,57,28,2,40,57,51,9,14,61,19,30,15,15,33,68,65,95,5,36,72,63,29,29,74,44,48,30,77,46,27,95,47,8,33,55,47,26,17,21,80,70,17,31,39,84,52,32,36,31,69,32,41,74,4,23,99,6,53,38,42,71,28,41,26,22,21,80,17,50,22,47,18,32,44,18,37,23,24,34,15,28,38,0,59,42,41,48,41,15,20,11,35,16,32,5,12,43,61,0,48,100,71,40,13,56,11,3,82,44,68,39,39,68
2020-07-19,27,73,6,21,0,24,62,14,34,74,58,70,54,31,6,68,86,20,32,24,13,17,49,72,93,25,19,59,43,37,6,67,39,45,9,10,45,25,36,65,19,31,40,58,20,20,70,42,55,51,87,58,32,68,16,6,54,37,64,13,9,21,58,38,23,38,83,67,52,40,38,29,62,50,54,78,31,17,56,15,60,30,24,100,39,57,32,23,17,85,14,39,61,36,40,40,63,25,57,47,22,38,89,28,45,20,47,19,28,37,31,50,40,17,37,63,34,21,10,33,55,0,46,68,56,31,19,37,10,19,76,34,100,92,51,33
2020-07-26,67,77,69,27,29,49,40,27,31,45,73,73,53,93,8,41,12,0,54,21,18,6,49,46,31,15,25,49,58,9,16,100,68,29,40,18,39,46,34,65,3,35,56,100,9,9,59,54,50,81,57,35,17,41,32,2,65,53,24,18,43,22,47,33,22,27,77,60,37,61,33,25,28,38,18,86,13,14,32,18,44,45,52,75,39,75,29,34,39,67,12,83,100,24,57,47,27,20,63,28,20,15,16,31,57,20,25,76,56,36,21,45,40,7,29,16,14,16,15,0,41,0,54,40,36,12,8,57,12,32,29,30,66,64,18,30
2020-08-02,66,71,38,16,29,73,34,32,28,64,76,74,100,53,8,67,0,10,40,25,6,6,96,34,52,13,27,34,49,41,11,98,29,30,13,10,38,32,35,48,11,79,36,57,21,21,57,53,51,20,81,23,12,49,37,4,49,29,48,26,34,16,55,27,10,25,37,100,44,56,50,22,34,36,6,59,22,10,19,35,39,52,30,65,32,51,18,13,77,69,3,32,64,59,57,28,36,23,63,30,34,26,18,8,38,0,25,35,57,30,15,23,45,27,22,0,19,16,9,88,54,0,94,58,48,12,27,40,12,16,66,26,57,40,28,23
2020-08-09,82,53,18,47,29,55,49,16,40,57,59,69,81,39,4,66,60,0,39,31,12,11,77,56,55,22,25,52,30,27,14,58,19,29,13,15,35,40,28,59,5,30,32,65,21,21,57,58,36,69,49,60,10,100,36,2,37,45,39,9,33,27,33,32,15,58,21,40,40,41,24,31,45,50,17,89,22,100,41,29,44,41,65,42,33,70,45,20,46,65,3,67,48,23,30,27,39,19,49,27,19,78,15,50,43,20,21,26,27,32,24,22,100,28,54,15,22,10,7,43,100,0,100,42,31,28,5,41,10,15,8,33,76,41,22,35
2020-08-16,46,50,48,40,0,38,45,8,24,46,58,61,75,50,9,40,46,19,28,17,18,0,84,50,26,27,33,43,27,39,12,74,18,14,5,12,21,41,21,46,5,42,14,52,21,21,45,36,28,29,54,44,19,58,25,6,23,50,53,21,40,21,30,72,14,35,40,42,38,46,42,27,56,63,22,50,17,28,80,25,24,19,14,42,42,34,28,16,65,38,3,28,34,22,55,18,21,17,30,20,21,32,18,24,28,0,20,17,26,50,91,25,42,15,18,0,34,15,22,42,45,0,51,49,34,41,43,51,9,6,35,35,54,44,11,28
2020-08-23,26,50,43,62,28,31,78,12,22,51,60,71,67,23,9,29,12,10,29,15,0,5,47,30,27,11,21,40,31,40,17,55,37,15,20,13,27,38,22,49,11,52,42,59,23,23,34,40,43,39,57,37,18,23,36,6,34,56,23,34,41,17,18,26,22,50,53,36,41,47,32,26,56,35,34,38,17,13,45,37,42,47,32,48,29,55,22,27,12,48,5,72,32,92,43,16,26,16,24,12,27,29,25,19,39,19,62,20,21,53,27,33,29,13,40,15,17,15,21,21,60,0,25,50,23,30,21,42,8,6,8,29,49,30,29,96
2020-08-30,42,46,18,30,0,31,41,19,23,59,60,59,48,27,3,24,35,9,30,12,18,0,61,54,76,8,23,35,26,22,10,62,28,43,13,17,39,30,21,38,3,50,51,36,10,10,60,42,87,29,60,37,16,33,61,6,63,58,8,2,24,22,40,21,21,57,76,64,40,33,39,17,32,42,6,80,25,11,31,23,83,65,70,55,36,53,19,22,33,50,6,37,38,79,38,16,13,14,18,16,21,32,17,14,46,19,36,13,25,35,44,25,14,20,30,0,24,30,6,10,20,0,64,29,42,36,15,55,10,3,28,32,51,22,26,47
2020-09-06,18,51,25,27,88,41,30,12,33,31,48,53,53,33,10,17,0,20,23,13,6,11,55,39,72,11,18,19,21,18,8,42,39,15,3,10,19,28,22,27,8,40,47,33,10,10,43,45,37,20,54,39,10,12,11,4,23,39,32,13,34,17,18,5,17,27,37,33,27,28,33,18,27,25,24,53,13,10,23,12,24,30,27,30,24,36,17,13,9,49,7,30,54,83,40,100,9,19,19,9,23,34,16,30,25,0,8,32,24,19,19,42,20,13,41,0,17,26,4,22,55,0,46,12,28,33,13,31,11,9,13,19,38,23,16,23
2020-09-13,21,62,42,20,84,23,44,6,34,49,54,49,53,53,10,48,59,0,32,17,12,0,73,27,80,9,16,32,30,17,4,49,28,29,8,5,10,45,33,24,3,47,38,48,14,14,47,28,44,29,47,33,48,28,25,2,35,49,31,25,33,20,17,26,29,22,15,50,35,49,24,13,28,24,34,30,21,4,36,11,35,21,44,37,30,20,20,27,16,83,4,17,34,11,30,27,0,17,24,12,19,62,12,41,36,0,24,26,32,30,24,25,33,9,32,0,17,25,9,0,52,0,32,44,23,11,13,44,13,12,40,11,37,26,11,63
2020-09-20,30,48,18,26,28,39,27,16,30,44,58,56,57,30,4,16,24,19,23,13,6,5,62,30,39,9,13,30,32,13,8,35,0,0,4,10,20,29,33,34,5,48,35,39,11,11,74,37,59,19,39,48,26,17,26,2,25,30,15,6,25,19,30,16,10,22,38,43,61,43,33,16,22,24,34,45,22,6,28,20,40,24,38,38,42,50,28,20,66,64,4,29,29,57,39,20,17,16,37,17,17,45,11,100,22,19,12,72,21,37,21,26,24,10,55,15,15,20,7,21,59,0,32,21,38,14,10,28,11,6,36,65,42,30,29,38
2020-09-27,43,37,6,10,0,56,45,14,27,35,57,47,64,47,6,17,0,10,12,13,6,6,42,14,24,2,34,12,23,18,4,29,28,59,5,15,30,42,29,33,3,44,11,35,12,12,46,32,34,10,36,30,18,20,36,2,24,28,23,9,0,17,13,21,10,20,30,44,49,27,27,15,25,37,6,35,31,4,41,20,35,36,6,29,27,20,9,17,17,57,5,38,24,12,61,9,9,17,74,18,17,22,17,61,33,0,25,18,31,34,31,7,5,9,62,0,35,21,8,43,13,0,40,33,39,7,10,30,10,9,33,26,33,30,23,32
2020-10-04,35,56,6,26,0,40,23,6,22,46,55,62,74,59,2,25,0,10,17,21,12,6,44,29,76,7,10,10,27,27,10,29,19,0,7,15,21,36,38,31,19,80,25,47,13,13,62,21,38,40,62,19,15,20,21,4,18,31,40,13,17,17,13,27,7,13,21,41,80,21,23,19,35,17,12,46,22,6,28,21,27,32,21,29,32,10,29,32,21,66,3,47,23,35,18,7,13,16,19,13,16,53,18,45,23,40,21,17,26,20,16,19,25,6,48,31,20,10,5,22,41,0,13,24,20,7,5,41,8,9,21,33,36,52,30,23
2020-10-11,19,47,7,23,64,71,22,11,16,35,34,29,76,53,3,32,27,11,2,17,14,6,26,35,35,14,17,16,22,15,4,37,0,16,6,11,24,58,16,30,30,53,19,38,6,6,31,45,34,22,48,34,26,22,29,2,22,16,44,12,37,16,23,12,14,19,27,37,38,33,17,30,22,21,32,27,34,7,5,16,28,28,20,25,100,22,27,37,28,51,7,39,17,52,19,10,10,9,21,14,18,57,10,51,42,22,50,13,30,10,20,33,11,9,34,0,13,29,8,60,52,25,22,17,13,18,6,28,8,17,23,25,30,51,10,36
2020-10-18,83,54,20,28,0,25,19,100,20,61,48,48,88,23,1,52,13,10,22,19,13,0,44,45,29,9,19,56,34,14,8,38,20,0,4,11,22,48,22,39,28,46,41,49,6,6,44,56,55,42,65,24,44,40,22,4,42,28,25,2,18,11,19,17,8,15,48,19,31,32,34,23,19,16,6,59,46,3,15,9,37,19,19,31,64,74,26,12,27,30,16,34,22,25,23,19,19,16,26,16,17,51,28,42,48,0,48,21,54,27,19,12,26,11,44,0,15,11,5,11,21,36,40,48,37,17,17,35,9,7,17,31,36,100,22,24
2020-10-25,41,60,6,22,0,17,37,27,19,49,47,48,86,39,7,47,12,0,28,22,6,6,61,45,28,4,22,25,44,9,5,47,20,15,14,16,21,39,34,22,11,40,11,35,14,14,66,52,57,10,42,28,49,24,44,0,41,45,41,11,9,20,24,67,8,19,41,50,31,36,26,20,23,29,36,32,9,1,33,6,30,32,31,32,49,41,28,16,88,18,5,34,21,61,40,17,23,15,26,11,17,38,12,66,52,0,30,24,100,36,31,8,10,7,28,0,19,22,4,34,14,24,32,19,82,25,14,32,9,16,4,27,37,48,14,37
2020-11-01,23,39,13,28,61,34,22,11,17,40,44,50,75,53,9,35,0,21,20,14,0,0,49,39,17,9,15,20,23,0,13,29,20,47,8,27,25,32,21,24,9,19,30,46,8,8,48,75,35,32,35,20,44,34,6,11,35,15,42,5,0,17,25,17,13,17,58,35,40,24,18,15,29,14,6,11,33,7,20,12,42,21,19,30,44,5,27,18,22,33,3,31,18,12,9,5,23,14,26,12,19,44,4,20,24,0,13,11,33,23,7,16,26,13,23,0,6,11,6,46,36,30,24,38,71,37,20,27,8,13,39,20,30,45,19,28
2020-11-08,55,53,19,38,0,100,45,15,31,68,65,66,82,47,4,13,0,10,28,27,6,0,70,61,16,14,40,42,32,0,10,45,60,15,19,35,18,48,38,43,19,55,55,50,15,15,79,73,49,62,48,32,47,18,22,4,36,20,41,23,70,32,16,56,20,15,28,61,32,36,34,23,18,20,79,36,14,6,24,12,58,45,100,44,70,47,32,29,44,27,7,34,24,24,36,19,32,25,6,20,20,62,8,33,35,0,22,16,47,32,19,23,35,12,48,16,15,22,11,57,77,36,68,31,49,20,14,29,10,16,30,46,58,46,19,78
2020-11-15,51,28,24,15,0,16,51,20,31,37,46,58,62,53,9,32,0,9,20,17,6,0,41,42,27,2,26,9,24,9,9,46,9,58,43,100,20,34,39,28,3,17,56,31,11,11,72,48,35,10,42,37,29,39,20,4,24,28,46,15,16,21,23,5,19,12,35,43,24,18,28,23,24,40,34,31,21,10,18,9,34,33,17,40,50,25,25,18,33,36,10,26,23,0,39,22,17,23,12,12,63,37,10,57,45,19,24,18,23,30,12,25,24,8,38,30,10,15,12,11,46,22,44,29,50,11,15,27,11,9,36,14,43,26,11,79
2020-11-22,31,45,100,42,29,56,34,14,25,43,56,48,61,37,4,42,12,0,44,18,6,6,44,43,24,13,18,14,24,23,7,46,86,45,100,67,10,41,45,10,8,31,39,24,10,10,57,56,28,30,27,19,47,29,21,6,27,29,24,17,8,21,8,32,30,16,45,63,32,39,30,23,17,36,35,45,9,3,19,18,13,22,27,38,59,25,23,6,13,40,6,26,38,12,66,37,13,22,44,17,34,53,8,32,61,0,17,13,18,37,22,8,15,12,42,16,13,37,7,33,88,40,46,21,59,14,11,40,14,100,17,33,43,33,89,46
2020-11-29,58,39,44,43,29,24,34,10,40,53,49,33,72,68,4,49,24,0,29,10,12,17,62,84,43,11,29,22,28,13,18,50,48,29,36,68,27,37,55,46,14,22,71,42,12,12,81,62,41,40,46,35,37,29,48,6,45,24,32,9,34,25,18,38,37,27,21,37,30,26,25,22,33,36,41,31,9,3,18,15,24,26,24,41,60,25,13,23,34,41,22,53,34,47,48,14,22,25,6,20,31,33,8,50,53,40,33,21,34,35,28,11,10,13,45,79,31,100,9,0,68,35,62,49,48,24,21,36,13,76,17,26,54,45,41,72
2020-12-06,54,41,45,27,30,0,43,0,28,49,52,50,76,40,5,35,0,0,33,31,20,0,56,77,100,7,35,30,25,24,2,51,59,78,13,42,53,42,39,58,6,32,37,42,26,26,65,85,46,10,33,35,95,24,27,4,28,44,41,18,26,27,16,33,10,14,19,68,39,14,36,22,31,25,66,29,14,1,39,21,25,29,28,30,60,32,22,19,70,24,20,48,45,85,37,19,27,22,64,20,31,28,4,29,73,0,40,19,28,31,29,8,15,11,64,0,21,97,4,56,84,100,42,25,49,12,16,38,13,87,38,11,39,50,26,70
2020-12-13,28,39,26,33,61,8,38,4,23,55,61,39,55,83,3,39,38,0,30,18,6,0,27,59,46,2,26,38,27,33,7,65,30,47,17,41,32,44,44,50,17,32,56,75,15,15,50,84,42,74,28,32,51,34,33,9,31,38,75,7,9,14,35,34,5,21,29,47,30,19,22,17,23,28,74,44,28,4,44,12,24,27,41,54,45,11,26,14,22,36,32,22,54,49,74,10,14,23,13,24,22,31,7,22,51,84,53,17,31,44,36,8,5,12,33,16,10,60,9,57,36,90,62,26,42,25,11,54,12,99,22,16,38,45,22,58
2020-12-20,21,29,8,26,0,29,34,15,25,31,42,24,43,45,4,16,0,12,16,9,15,14,46,33,30,3,15,12,25,6,7,45,23,19,3,31,19,41,33,23,3,27,22,47,12,12,37,72,29,61,16,37,35,11,26,2,26,20,67,8,41,17,19,7,15,16,4,40,25,8,17,13,14,32,21,26,16,3,29,21,16,35,59,26,35,6,13,20,46,17,10,14,23,100,33,3,11,14,53,13,33,33,7,13,43,0,31,6,12,30,31,23,12,7,39,38,6,44,3,0,33,21,28,30,29,9,6,29,12,27,25,9,34,28,100,32
2020-12-27,54,31,15,13,0,20,42,8,15,34,38,31,49,60,6,21,0,12,23,13,23,14,23,33,44,16,14,15,28,11,8,40,48,37,10,35,13,34,27,28,17,0,27,48,4,4,45,51,42,25,6,24,27,32,7,3,38,36,29,16,42,12,10,13,6,17,26,14,37,20,19,5,16,19,22,48,27,8,29,18,24,20,63,23,36,19,12,9,100,32,22,22,21,29,33,11,22,18,23,10,28,23,12,26,47,0,47,4,32,79,19,9,12,10,23,0,6,26,5,27,42,28,22,26,34,3,10,30,9,54,10,14,31,31,51,40
2021-01-03,42,38,0,39,0,9,46,24,20,55,69,55,80,70,15,36,13,42,33,12,13,6,47,46,47,9,29,26,21,15,9,53,31,48,11,44,22,77,41,38,40,38,69,55,14,14,60,66,66,32,16,61,34,37,62,13,42,38,25,100,54,20,36,52,100,28,42,63,35,27,26,16,32,34,100,30,14,1,15,28,53,36,61,41,53,49,19,18,50,61,26,38,35,63,71,10,62,27,100,21,40,36,10,20,56,0,54,14,25,100,30,16,21,12,47,100,17,33,5,0,43,73,41,52,76,13,31,43,17,57,22,16,44,51,68,63
2021-01-10,37,41,13,17,0,17,22,9,23,56,78,22,89,72,9,62,13,21,26,15,7,18,83,47,25,19,30,25,24,10,11,48,41,95,27,38,38,64,49,46,100,37,30,81,18,18,77,100,47,21,18,81,30,25,34,9,23,43,59,79,9,12,38,23,97,27,19,47,27,29,22,19,25,32,37,44,9,2,25,16,32,68,48,44,39,43,13,40,76,33,17,31,28,25,33,27,24,20,46,14,43,16,9,33,49,0,31,23,33,56,33,16,0,11,57,0,15,33,4,23,58,36,32,45,34,23,28,67,18,73,35,20,40,48,60,52
2021-01-17,46,32,33,22,0,25,36,6,14,40,69,39,64,66,11,22,38,10,20,16,7,0,51,41,54,5,25,18,22,19,7,50,40,78,13,38,27,67,33,46,34,42,34,41,22,22,48,74,39,31,16,48,42,24,22,17,13,35,33,27,18,18,33,28,46,9,35,42,28,22,27,14,23,24,25,18,37,2,20,18,20,61,54,63,41,11,20,12,49,18,23,18,32,49,46,17,14,17,46,10,41,55,7,22,46,21,26,12,21,58,42,20,15,13,64,33,17,33,4,23,35,24,56,25,66,25,11,43,16,46,48,27,41,49,48,34
2021-01-24,28,32,7,28,0,9,31,15,20,24,61,26,58,60,15,31,0,10,42,5,7,0,49,34,42,12,15,10,42,14,6,40,30,31,3,25,16,58,32,22,31,28,34,45,100,100,48,53,31,32,23,49,23,21,45,11,21,23,50,9,36,17,16,17,26,10,16,43,81,34,34,10,16,24,31,15,18,8,20,12,27,63,54,31,40,48,14,18,45,18,15,12,35,62,28,2,9,18,20,14,29,28,6,9,24,21,9,11,37,64,23,4,15,8,23,33,11,11,5,0,50,30,38,39,29,3,8,49,12,46,22,12,38,34,39,24
2021-01-31,60,35,0,100,92,0,39,11,20,57,67,51,59,71,7,35,26,21,38,10,20,18,47,41,38,5,20,18,32,10,9,37,20,48,3,30,33,67,27,39,11,14,30,55,74,74,53,78,34,11,28,40,34,21,17,9,29,96,42,7,9,19,25,34,29,8,19,50,45,17,54,15,24,20,19,26,14,0,15,19,29,78,54,27,39,11,19,22,31,21,16,37,32,50,75,29,5,22,53,8,22,100,10,27,42,0,22,14,31,55,23,24,5,15,59,16,13,22,10,0,57,42,32,35,37,12,31,47,19,59,39,27,36,35,87,31
2021-02-07,57,50,15,88,35,10,46,2,17,58,62,36,100,60,8,30,44,0,32,10,15,7,48,44,24,8,26,14,30,32,9,51,11,0,10,37,77,100,38,22,29,100,34,46,37,37,49,38,33,36,34,14,16,45,38,2,29,60,9,21,0,14,28,19,26,11,7,35,33,14,19,17,18,29,35,25,16,4,17,24,27,100,18,34,38,18,27,7,66,27,26,31,29,14,100,27,16,22,45,11,28,63,10,20,60,0,100,12,30,36,52,4,41,9,53,37,31,6,4,39,81,48,97,36,38,11,16,54,15,52,5,9,38,31,41,35
